time_start,time_end,model,launch_place,target,launched,destroyed,source,category,national_origin,type,manufacturer,destroyed_ratio,year,month,day,day_of_week,latitude,longitude
2023-05-22,2023-05-22,Merlin-VR,,Ukraine,2.0,2,kpszsu/posts/pfbid02Npntf5iLwFLsw2fgtXmZW4z8rpE7hYdjmALXquUPNCfQ2BBwZp1SsKpuEsmaHnuXl,UAV,russia,reconnaissance,,100.0,2023,5,22,Monday,,
2023-05-21,2023-05-21,ZALA,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0a99K3Q1cWZ38TSb8s3YnVmaNUaZoML2JiLSS5atqEy3TPZc27XdvCxJ3GBAFk7G9l,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2023,5,21,Sunday,,
2023-05-21,2023-05-21,Orlan-10,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0a99K3Q1cWZ38TSb8s3YnVmaNUaZoML2JiLSS5atqEy3TPZc27XdvCxJ3GBAFk7G9l,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,21,Sunday,,
2023-05-21,2023-05-21,Merlin-VR,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0a99K3Q1cWZ38TSb8s3YnVmaNUaZoML2JiLSS5atqEy3TPZc27XdvCxJ3GBAFk7G9l,UAV,russia,reconnaissance,,100.0,2023,5,21,Sunday,,
2023-05-20,2023-05-20 23:59,Shahed-136/131,,east,4.0,4,kpszsu/posts/pfbid0383i1m9TQTbyGXCJaRLQWg4VXQyymVp7D1m3FF2iqD1pnF64poP8sbuSGyMzkX1cCl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,20,Saturday,,
2023-05-20,2023-05-20 08:00,Shahed-136/131,,Kyiv oblast,18.0,18,kpszsu/posts/pfbid0B1PT2x4LszYUgYTEqhveMfYyzGGk2bpji2HBqyZkks4ugENkXtRy8EsUE9iZ4N2nl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,20,Saturday,,
2023-05-20,2023-05-20,Shahed-136/131,,south,3.0,3,PvKPivden/posts/pfbid029TWL5hNZZUS9GCK3MFBJRDch9LpJJeG2n1yYdH953rRdjY5dvS6Xwpk7b5XxqfYKl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,20,Saturday,,
2023-05-20,2023-05-20,Orlan-10,,south,1.0,1,PvKPivden/posts/pfbid029TWL5hNZZUS9GCK3MFBJRDch9LpJJeG2n1yYdH953rRdjY5dvS6Xwpk7b5XxqfYKl,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,20,Saturday,,
2023-05-20,2023-05-20,Merlin-VR,,south,1.0,1,PvKPivden/posts/pfbid029TWL5hNZZUS9GCK3MFBJRDch9LpJJeG2n1yYdH953rRdjY5dvS6Xwpk7b5XxqfYKl,UAV,russia,reconnaissance,,100.0,2023,5,20,Saturday,,
2023-05-19,2023-05-19 08:00,Shahed-136/131,,Ukraine,22.0,16,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,UAV,iran,loitering munition,Shahed Aviation Industries,72.73,2023,5,19,Friday,,
2023-05-19,2023-05-19 08:00,Kalibr,Black Sea,Ukraine,6.0,3,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,cruise missile,russia,,,50.0,2023,5,19,Friday,43.87282395,33.99380770501095
2023-05-19,2023-05-19,Shahed-136/131,,east,2.0,2,kpszsu/posts/pfbid0B1PT2x4LszYUgYTEqhveMfYyzGGk2bpji2HBqyZkks4ugENkXtRy8EsUE9iZ4N2nl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,19,Friday,,
2023-05-19,2023-05-19,Merlin-VR,,south,1.0,1,kpszsu/posts/pfbid0B1PT2x4LszYUgYTEqhveMfYyzGGk2bpji2HBqyZkks4ugENkXtRy8EsUE9iZ4N2nl,UAV,russia,reconnaissance,,100.0,2023,5,19,Friday,,
2023-05-17,2023-05-18 05:30,X-101/X-555,,Ukraine,22.0,21,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,cruise missile,russia,air-launched,,95.45,2023,5,17,Wednesday,,
2023-05-17,2023-05-18 05:30,Unknown UAV,,Ukraine,2.0,2,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,UAV,,,,100.0,2023,5,17,Wednesday,,
2023-05-17,2023-05-18 05:30,Shahed-136/131,,Ukraine,2.0,2,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,17,Wednesday,,
2023-05-17,2023-05-18 05:30,Kalibr,Black Sea,Ukraine,6.0,6,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,cruise missile,russia,,,100.0,2023,5,17,Wednesday,43.87282395,33.99380770501095
2023-05-17,2023-05-18 05:30,Iskander-K,,Ukraine,2.0,2,kpszsu/posts/pfbid0KDyjrTAQvrkAbAp5U2b8XB6XHLPK2FhgGPSTERFP1uArfrLisiVMwaNYUNpCch16l,cruise missile,russia,,,100.0,2023,5,17,Wednesday,,
2023-05-16,2023-05-16 07:00,X-47 Kinzhal,,Ukraine,6.0,6,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,cruise missile,russia,air-launched ballistic,,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16 07:00,Supercam,,Ukraine,2.0,2,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16 07:00,Shahed-136/131,,Ukraine,6.0,6,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16 07:00,Orlan-10,,Ukraine,1.0,1,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16 07:00,Kalibr,Black Sea,Ukraine,9.0,9,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,cruise missile,russia,,,100.0,2023,5,16,Tuesday,43.87282395,33.99380770501095
2023-05-16,2023-05-16 07:00,C-400 and Iskander-M,,Ukraine,10.0,10,kpszsu/posts/pfbid0ghJSYEmPHYu24PRkc5KdmSjCofS1FQ4LdgmkxBZYkx7ht35UYavurH74MG2fibBrl,,,,,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16,Unknown UAV,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid0LDCq1R1DZ8LPMwCSJgjCLdr5fcwAAYPS2cBQFK7cwZMqsoSypxmdHjxwRyPF1bUTl,UAV,,,,100.0,2023,5,16,Tuesday,,
2023-05-16,2023-05-16,Orlan-10,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid0LDCq1R1DZ8LPMwCSJgjCLdr5fcwAAYPS2cBQFK7cwZMqsoSypxmdHjxwRyPF1bUTl,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,16,Tuesday,,
2023-05-15,2023-05-15,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid021X5JSJrLCUWQVfhiKYm923GviXASAAb4F3ab4ECEQP8ZtCu1GwwtgVDtsiNvsjBul,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2023,5,15,Monday,,
2023-05-15,2023-05-15,Orlan-10,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid021X5JSJrLCUWQVfhiKYm923GviXASAAb4F3ab4ECEQP8ZtCu1GwwtgVDtsiNvsjBul,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,15,Monday,,
2023-05-15,2023-05-15,Lancet,,Kherson oblast,2.0,2,PvKPivden/posts/pfbid021X5JSJrLCUWQVfhiKYm923GviXASAAb4F3ab4ECEQP8ZtCu1GwwtgVDtsiNvsjBul,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,15,Monday,,
2023-05-14,2023-05-14 23:50,Shahed-136/131,,north-east,4.0,4,kpszsu/posts/pfbid02Urb3RsjU76zqBppZ8vHA43QwWd66Xxzx5GTJ4hmUMTgH3b7RdfjjVQKzK6df4ceel,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 23:50,Orlan-10,,north-east,1.0,1,kpszsu/posts/pfbid02Urb3RsjU76zqBppZ8vHA43QwWd66Xxzx5GTJ4hmUMTgH3b7RdfjjVQKzK6df4ceel,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 07:00,X-101/X-555,,Ukraine,3.0,3,kpszsu/posts/pfbid0ggY2Z7ZfGX3HkG9ND9FSPDshugXSVfaqnFFT8HBbAnSnLDTy2LmYZoA8g6djA4T2l,cruise missile,russia,air-launched,,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 07:00,Unknown UAV,,Ukraine,4.0,4,kpszsu/posts/pfbid0ggY2Z7ZfGX3HkG9ND9FSPDshugXSVfaqnFFT8HBbAnSnLDTy2LmYZoA8g6djA4T2l,UAV,,,,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 07:00,Shahed-136/131,,Ukraine,18.0,18,kpszsu/posts/pfbid0ggY2Z7ZfGX3HkG9ND9FSPDshugXSVfaqnFFT8HBbAnSnLDTy2LmYZoA8g6djA4T2l,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 07:00,Orlan-10,,Ukraine,2.0,2,kpszsu/posts/pfbid0ggY2Z7ZfGX3HkG9ND9FSPDshugXSVfaqnFFT8HBbAnSnLDTy2LmYZoA8g6djA4T2l,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14 07:00,Lancet,,Ukraine,1.0,1,kpszsu/posts/pfbid0ggY2Z7ZfGX3HkG9ND9FSPDshugXSVfaqnFFT8HBbAnSnLDTy2LmYZoA8g6djA4T2l,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14,ZALA,,Kherson oblast,1.0,1,kpszsu/posts/pfbid0a2UgLgaMV4SPdjxWkgsU3SXXNBTa6rzC4rn45idBTtt2NJ6KuyaPa3vLB8doRWWzl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2023,5,14,Sunday,,
2023-05-14,2023-05-14,Orlan-10,,Kherson oblast,2.0,2,kpszsu/posts/pfbid0a2UgLgaMV4SPdjxWkgsU3SXXNBTa6rzC4rn45idBTtt2NJ6KuyaPa3vLB8doRWWzl,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,14,Sunday,,
2023-05-13,2023-05-13 06:00,Shahed-136/131,,Ukraine,21.0,17,kpszsu/posts/pfbid0EUf7C7dyUGpd13K98kXNkh5Y4gg74CZTpwT8JfiPL7JkYB2SJw88BGestv9cUSrxl,UAV,iran,loitering munition,Shahed Aviation Industries,80.95,2023,5,13,Saturday,,
2023-05-13,2023-05-13 06:00,Orlan-10,,Ukraine,1.0,1,kpszsu/posts/pfbid0EUf7C7dyUGpd13K98kXNkh5Y4gg74CZTpwT8JfiPL7JkYB2SJw88BGestv9cUSrxl,UAV,russia,reconnaissance,Special Technology Center,100.0,2023,5,13,Saturday,,
2023-05-12,2023-05-12,Lancet,,,4.0,4,kpszsu/posts/pfbid0EUf7C7dyUGpd13K98kXNkh5Y4gg74CZTpwT8JfiPL7JkYB2SJw88BGestv9cUSrxl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,12,Friday,,
2023-05-09,2023-05-09 23:30,Shahed-136/131,,south,3.0,3,kpszsu/posts/pfbid02skMqDZQNq82rxLALdDvQWDEFf4gW3MNAndEGTrcvraA4PgSc7JeV8uCEV8mLx22Tl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,9,Tuesday,,
2023-05-09,2023-05-09 06:00,X-101/X-555,Caspian Sea,Ukraine,17.0,15,kpszsu/posts/pfbid0C5rD37XpUVY66TQvvh1KWM3Bz2wVmByL5uDa6dGAjvc9rQE7gHi6MWzA1uEqqSiUl,cruise missile,russia,air-launched,,88.24,2023,5,9,Tuesday,41.7789772,50.560757905794325
2023-05-08,2023-05-08 22:00,Kalibr,Black Sea,south-east,8.0,8,kpszsu/posts/pfbid0C5rD37XpUVY66TQvvh1KWM3Bz2wVmByL5uDa6dGAjvc9rQE7gHi6MWzA1uEqqSiUl,cruise missile,russia,,,100.0,2023,5,8,Monday,43.87282395,33.99380770501095
2023-05-08,2023-05-08 03:00,Shahed-136/131,Seshcha,Kyiv oblast,35.0,35,kpszsu/posts/pfbid0MEHNkhvHQVN737gV3sTKR2iK8E3LJu21yaMz9oKpMcZdqrXtJjiXsF616BTypbnDl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,8,Monday,53.732101,33.335701
2023-05-08,2023-05-08 00:00,Unknown Missile,"Cape Tarkhankut, Crimea",Odesa oblast,8.0,0,kpszsu/posts/pfbid0MEHNkhvHQVN737gV3sTKR2iK8E3LJu21yaMz9oKpMcZdqrXtJjiXsF616BTypbnDl,cruise missile,,,,0.0,2023,5,8,Monday,,
2023-05-08,2023-05-08,ZALA,,Kherson oblast,1.0,1,kpszsu/posts/pfbid02A3nvC3QPKJwjUHY4ytWyCbGFgT4xvzEizFCQvVMLnPwNotcnPS8ZnKQ1Fd1S6AAjl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2023,5,8,Monday,,
2023-05-08,2023-05-08,Lancet,,Kherson oblast,2.0,2,kpszsu/posts/pfbid02A3nvC3QPKJwjUHY4ytWyCbGFgT4xvzEizFCQvVMLnPwNotcnPS8ZnKQ1Fd1S6AAjl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,8,Monday,,
2023-05-06,2023-05-06 08:00,Shahed-136/131,Sea of Azov,south-east,8.0,8,kpszsu/posts/pfbid02qb6SqPoaUA9kWcbxZAjzu8hXHUvZVifWZVpn1YcEyciqwAJxpSGjC4ha7iXuAEfhl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,6,Saturday,46.196729,36.73570655151333
2023-05-06,2023-05-06,Unknown UAV,,front line,4.0,4,kpszsu/posts/pfbid02gneSAtXsS3aGXJvgfyr7jZMALo1ma8tMJhRKzjGwVvks9wMU1aFC1f9hp1y2CX5Yl,UAV,,,,100.0,2023,5,6,Saturday,,
2023-05-06,2023-05-06,Lancet,,front line,1.0,1,kpszsu/posts/pfbid02gneSAtXsS3aGXJvgfyr7jZMALo1ma8tMJhRKzjGwVvks9wMU1aFC1f9hp1y2CX5Yl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,6,Saturday,,
2023-05-05,2023-05-05 08:00,Shahed-136/131,,south-east,2.0,2,kpszsu/posts/pfbid02gQ9YSfn6WTrdkKfkke21bdVY2McySv9TAczEmmpsRZn9R1n6fktLY9mTDB2ZNnFzl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,5,5,Friday,,
2023-05-04,2023-05-04 08:00,Unknown UAV,Bryansk,north,1.0,1,kpszsu/posts/pfbid02JYKx2fRME5rM7iZc7r5ichxUVoCVrgGv1c574cjVMbLPZonc79bAVjc36kQLW8Xrl,UAV,,,,100.0,2023,5,4,Thursday,53.2423778,34.3668288
2023-05-04,2023-05-04 08:00,Shahed-136/131,Bryansk,Odesa oblast and north,24.0,18,kpszsu/posts/pfbid02JYKx2fRME5rM7iZc7r5ichxUVoCVrgGv1c574cjVMbLPZonc79bAVjc36kQLW8Xrl,UAV,iran,loitering munition,Shahed Aviation Industries,75.0,2023,5,4,Thursday,53.2423778,34.3668288
2023-05-04,2023-05-04 02:30,X-47 Kinzhal,,Kyiv oblast,1.0,1,kpszsu/posts/pfbid02qb6SqPoaUA9kWcbxZAjzu8hXHUvZVifWZVpn1YcEyciqwAJxpSGjC4ha7iXuAEfhl,cruise missile,russia,air-launched ballistic,,100.0,2023,5,4,Thursday,,
2023-05-02,2023-05-03 05:00,Shahed-136/131,Bryansk,Ukraine,26.0,21,kpszsu/posts/pfbid036MBz2hLGvL5nu6hny9Yv79tETxLn917nkPGnPdvhU6zmBcnmUwPzJjLhS51Kxveul,UAV,iran,loitering munition,Shahed Aviation Industries,80.77,2023,5,2,Tuesday,53.2423778,34.3668288
2023-05-03,2023-05-03,Unknown UAV,,south,1.0,1,PvKPivden/posts/pfbid0npzVNZhjZ5KJ9wYxEdQqv1MzeDUMidyNFzdHNM9qJsDfJpe1VSvANBhBHHVWDCfol,UAV,,,,100.0,2023,5,3,Wednesday,,
2023-05-03,2023-05-03,Merlin-VR,,south,1.0,1,PvKPivden/posts/pfbid0npzVNZhjZ5KJ9wYxEdQqv1MzeDUMidyNFzdHNM9qJsDfJpe1VSvANBhBHHVWDCfol,UAV,russia,reconnaissance,,100.0,2023,5,3,Wednesday,,
2023-05-03,2023-05-03,Lancet,,south,2.0,2,PvKPivden/posts/pfbid0npzVNZhjZ5KJ9wYxEdQqv1MzeDUMidyNFzdHNM9qJsDfJpe1VSvANBhBHHVWDCfol,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,5,3,Wednesday,,
2023-05-01,2023-05-01 04:00,X-101/X-555,Olenegorsk,Ukraine,18.0,15,kpszsu/posts/pfbid0cWdLNjfwysxXhyweXLAJLZHhHoitjzJZMaMGz3SbU8DLN2DBBNPfVSoR2gyf1fnpl,cruise missile,russia,air-launched,,83.33,2023,5,1,Monday,68.140732,33.282597
2023-04-29,2023-04-29 10:00,Unknown UAV,,,1.0,1,kpszsu/posts/pfbid0dFmN22S2XUdUuUpL42Gi5zix1LrcaZnii2YGeNh8th2Z25ibxDzAcABtL3Rv5Jgul,UAV,,,,100.0,2023,4,29,Saturday,,
2023-04-29,2023-04-29 04:00,Shahed-136/131,,,2.0,2,kpszsu/posts/pfbid0dFmN22S2XUdUuUpL42Gi5zix1LrcaZnii2YGeNh8th2Z25ibxDzAcABtL3Rv5Jgul,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,4,29,Saturday,,
2023-04-28,2023-04-28 06:00,X-101/X-555,Caspian Sea,Ukraine,23.0,21,kpszsu/posts/pfbid0cWdLNjfwysxXhyweXLAJLZHhHoitjzJZMaMGz3SbU8DLN2DBBNPfVSoR2gyf1fnpl,cruise missile,russia,air-launched,,91.3,2023,4,28,Friday,41.7789772,50.560757905794325
2023-04-28,2023-04-28 06:00,Unknown UAV,,Ukraine,2.0,2,kpszsu/posts/pfbid0cWdLNjfwysxXhyweXLAJLZHhHoitjzJZMaMGz3SbU8DLN2DBBNPfVSoR2gyf1fnpl,UAV,,,,100.0,2023,4,28,Friday,,
2023-04-26,2023-04-26,Merlin-VR,,Kherson oblast,1.0,1,kpszsu/posts/pfbid09RCkdnRwWYsbqUJN8TvGcZ3GBsQBJ8uEmmeoi1xkfCDhiD9bby9cTEHLfYkfUeE9l,UAV,russia,reconnaissance,,100.0,2023,4,26,Wednesday,,
2023-04-26,2023-04-26,Lancet,,Kherson oblast,5.0,5,kpszsu/posts/pfbid09RCkdnRwWYsbqUJN8TvGcZ3GBsQBJ8uEmmeoi1xkfCDhiD9bby9cTEHLfYkfUeE9l,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,4,26,Wednesday,,
2023-04-24,2023-04-24,Unknown UAV,,Kherson oblast,1.0,1,kpszsu/posts/pfbid0u2HpBvwerS8kGCA41R3eCysAwDgtQs5kxoV5WQAnvnN3ih7f95V2rQ48Xjs1wgKHl,UAV,,,,100.0,2023,4,24,Monday,,
2023-04-24,2023-04-24,Shahed-136/131,,,6.0,6,kpszsu/posts/pfbid0u2HpBvwerS8kGCA41R3eCysAwDgtQs5kxoV5WQAnvnN3ih7f95V2rQ48Xjs1wgKHl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,4,24,Monday,,
2023-04-24,2023-04-24,Lancet,,Kherson oblast,2.0,2,kpszsu/posts/pfbid0u2HpBvwerS8kGCA41R3eCysAwDgtQs5kxoV5WQAnvnN3ih7f95V2rQ48Xjs1wgKHl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2023,4,24,Monday,,
2023-04-23,2023-04-23 11:50,Merlin-VR,,Mykolaiv oblast,1.0,1,kpszsu/posts/pfbid02ouft79RhQtCP2SuAq6tG6mkN6TxoeHearKkujAtsys4FaWeknhFejgfcUQYajnqFl,UAV,russia,reconnaissance,,100.0,2023,4,23,Sunday,,
